   Id    , user_id ,sex,     latitude      ,     longitude     ,     created_at      ,, venue_id 
985794,1620974,F,                   ,                   , 2012-04-21 18:07:48,,628237
984917,2146975,M,39.2903848,-76.6121893, 2012-04-21 16:49:02,,46717
34997,1353396,M,                   ,                   , 2011-12-10 00:05:34,,36010
985943,1318246,M,                   ,                   , 2012-04-21 18:56:10,,396101
985963,53511,F,38.8799697,-77.1067698, 2012-04-21 18:54:52,,396101
985984,701437,F,                   ,                   , 2012-04-21 18:41:24,,396101
986004,2092533,F,34.0489281,-111.0937311, 2012-04-21 19:39:09,,250794
986026,2147200,M,                   ,                   , 2012-04-21 17:34:47,,1011818
986037,2057656,M,33.414768,-111.9093095, 2012-04-21 19:40:38,,171697
985899,2145005,M,40.0583238,-74.4056612, 2012-04-21 19:12:08,,15682
986103,1470215,M,                   ,                   , 2012-04-21 18:48:58,,65377
986170,2146761,M,41.8006523,-73.1212214, 2012-04-21 19:47:21,,60
986141,441978,M,33.4483771,-112.0740373, 2012-04-21 18:53:25,,279129
984690,1440178,F,                   ,                   , 2012-04-21 18:22:42,,46717
984781,512721,M,33.857328,-84.0199108, 2012-04-21 17:48:50,,46717
984794,2146955,F,39.6548186,-77.5727681, 2012-04-21 17:38:37,,46717
985809,1372719,F,36.114646,-115.172816, 2012-04-21 16:39:33,,34208
986095,1858275,F,33.4483771,-112.0740373, 2012-04-21 19:14:09,,424298
986155,2146901,M,37.7749295,-122.4194155, 2012-04-21 19:04:06,,38137
986147,2147223,M,                   ,                   , 2012-04-21 19:05:12,,38137
986041,2061502,M,                   ,                   , 2012-04-21 19:32:43,,893112
986105,1205531,F,                   ,                   , 2012-04-21 19:43:36,,38137
986124,1591664,F,40.0992294,-83.1140771, 2012-04-21 19:21:16,,38137
986035,502466,F,33.5386523,-112.1859866, 2012-04-21 19:40:43,,1005379
986162,2146887,M,37.7749295,-122.4194155, 2012-04-21 19:03:17,,38137
986056,14145,M,36.146989,-115.155215, 2012-04-21 19:11:59,,893113
986063,1346277,M,40.7143528,-74.0059731, 2012-04-21 18:11:02,,893113
986114,1906993,M,36.114646,-115.172816, 2012-04-21 19:28:40,,38137
985822,2101676,M,29.6858135,-95.1793864, 2012-04-21 19:31:43,,154352
985835,2147163,M,                   ,                   , 2012-04-21 19:27:54,,154352
985848,1862885,F,42.8864468,-78.8783689, 2012-04-21 19:09:37,,154352
985858,1690270,M,26.9342246,-80.0942087, 2012-04-21 18:59:16,,154352
985865,1344688,F,38.8951118,-77.0363658, 2012-04-21 18:32:57,,154352
986215,1359259,F,                   ,                   , 2012-04-21 18:48:59,,117497
985922,2147187,F,                   ,                   , 2012-04-21 18:50:25,,152402
985960,1701489,M,                   ,                   , 2012-04-21 19:17:21,,125456
986028,2067408,M,33.4483771,-112.0740373, 2012-04-21 19:19:54,,749700
150879,1413453,M,                   ,                   , 2011-12-11 20:42:11,,372759
986125,798556,F,37.5841026,-122.3660825, 2012-04-21 19:09:14,,6350
985610,2050626,F,                   ,                   , 2012-04-21 18:22:29,,54786
986267,1834530,F,33.414768,-111.9093095, 2012-04-21 19:49:21,,228595
986230,2147236,M,40.7143528,-74.0059731, 2012-04-21 18:34:16,,117497
985875,1473188,M,                   ,                   , 2012-04-21 18:40:08,,566305
985886,2067730,M,33.4222685,-111.8226402, 2012-04-21 19:23:14,,189236
986156,2044889,M,33.4941704,-111.9260519, 2012-04-21 19:33:09,,178864
986075,237220,M,                   ,                   , 2012-04-21 19:34:13,,115560
985829,1651162,M,                   ,                   , 2012-04-21 19:07:08,,970898
985836,2145614,F,40.2677539,-74.5402506, 2012-04-21 18:10:18,,970898
986083,302204,M,                   ,                   , 2012-04-21 19:32:53,,115560
986091,2050685,F,                   ,                   , 2012-04-21 19:08:27,,115560
985850,2060859,F,                   ,                   , 2012-04-21 18:51:13,,842248
986283,1742419,F,33.5805955,-112.2373779, 2012-04-21 19:23:30,,939541
985908,1803443,M,33.4941704,-111.9260519, 2012-04-21 17:57:58,,189236
985893,1687945,M,                   ,                   , 2012-04-21 18:36:28,,189236
986318,2064404,M,34.3916641,-118.542586, 2012-04-21 19:47:33,,970912
986346,1986078,F,                   ,                   , 2012-04-21 19:42:53,,151151
986298,2045085,F,33.3061605,-111.8412502, 2012-04-21 18:44:13,,130048
985928,1662419,F,40.7143528,-74.0059731, 2012-04-21 18:28:17,,32679
985876,1341128,M,                   ,                   , 2012-04-21 18:41:38,,32679
985897,87486,M,38.8048355,-77.0469214, 2012-04-21 18:37:43,,32679
985870,2147170,M,42.3584308,-71.0597732, 2012-04-21 18:44:57,,32679
985912,2147184,M,                   ,                   , 2012-04-21 18:35:12,,32679
985935,45751,M,25.7889689,-80.2264393, 2012-04-21 18:26:38,,32679
985945,2056827,M,                   ,                   , 2012-04-21 18:19:04,,32679
985953,2146602,F,34.8526176,-82.3940104, 2012-04-21 18:01:35,,32679
985970,236137,M,45.032187,-93.3385614, 2012-04-21 17:50:26,,32679
985987,1679985,F,26.1603626,-80.138934, 2012-04-21 17:41:17,,32679
986000,2147197,F,                   ,                   , 2012-04-21 17:30:19,,32679
986010,1949223,F,38.646991,-90.224967, 2012-04-21 17:28:57,,32679
986023,376513,M,                   ,                   , 2012-04-21 17:20:33,,32679
985916,367609,M,30.1660736,-81.706484, 2012-04-21 19:22:48,,2297
985926,2137777,M,33.2486638,-111.6342993, 2012-04-21 19:22:18,,2297
985938,140105,F,30.421309,-87.2169149, 2012-04-21 19:21:24,,2297
35161,85373,F,25.7889689,-80.2264393, 2011-12-09 23:21:47,,61781
985947,315485,F,33.7489954,-84.3879824, 2012-04-21 19:21:05,,2297
985965,177578,M,32.216316,-80.752608, 2012-04-21 19:20:23,,2297
985983,1725104,M,                   ,                   , 2012-04-21 19:20:04,,2297
985994,962023,M,35.9489566,-85.0269014, 2012-04-21 19:19:49,,2297
986003,1798626,M,25.7889689,-80.2264393, 2012-04-21 19:13:47,,2297
986017,1026854,M,33.6408367,-84.4456681, 2012-04-21 19:12:50,,2297
986033,2056946,M,                   ,                   , 2012-04-21 19:10:51,,2297
986048,2147206,F,                   ,                   , 2012-04-21 19:10:27,,2297
985891,2147176,M,32.3182314,-86.902298, 2012-04-21 19:24:07,,971108
985872,194514,F,37.6922361,-97.3375448, 2012-04-21 19:24:56,,971108
985862,2099034,F,40.7143528,-74.0059731, 2012-04-21 17:13:43,,17720
985882,747782,F,27.949436,-82.4651441, 2012-04-21 19:30:38,,235787
985023,2089532,M,33.4222685,-111.8226402, 2012-04-21 18:49:07,,117481
985896,93732,M,44.8546856,-93.470786, 2012-04-21 19:36:29,,64
985033,1625359,M,33.4222685,-111.8226402, 2012-04-21 18:45:57,,117481
985915,236285,F,                   ,                   , 2012-04-21 19:30:43,,64
986213,493016,F,45.5234515,-122.6762071, 2012-04-21 17:25:54,,103172
35168,1353487,F,                   ,                   , 2011-12-09 23:19:50,,61781
986223,285493,M,33.4941704,-111.9260519, 2012-04-21 17:23:53,,103172
986291,2052229,M,                   ,                   , 2012-04-21 18:14:36,,54325
986309,1348152,M,33.414768,-111.9093095, 2012-04-21 18:56:22,,573539
985905,1832825,M,44.6496868,-93.24272, 2012-04-21 19:31:38,,64
985881,143235,M,32.2217429,-110.926479, 2012-04-21 17:58:39,,1081339
984760,2095637,M,33.3061605,-111.8412502, 2012-04-21 17:01:58,,114599
985803,2147154,F,                   ,                   , 2012-04-21 17:28:32,,23538
986011,1824559,M,47.6739881,-122.121512, 2012-04-21 19:11:03,,140329
986027,843623,F,                   ,                   , 2012-04-21 17:24:21,,140329
986042,2069966,F,                   ,                   , 2012-04-21 18:30:29,,103170
986057,2147208,F,                   ,                   , 2012-04-21 18:22:26,,103170
986093,791000,M,                   ,                   , 2012-04-21 19:27:28,,75570
986102,418807,M,                   ,                   , 2012-04-21 19:11:03,,75570
985933,2059207,M,                   ,                   , 2012-04-21 19:25:26,,62124
986144,694931,F,41.2033216,-77.1945247, 2012-04-21 19:21:25,,145024
986159,2049518,F,                   ,                   , 2012-04-21 17:07:39,,658331
985864,2062930,F,33.414768,-111.9093095, 2012-04-21 18:59:51,,54433
986119,963436,M,33.3528264,-111.789027, 2012-04-21 19:32:19,,102712
985889,1800983,M,40.5576044,-74.2845911, 2012-04-21 18:52:31,,16093
985900,56988,M,40.65,-73.95, 2012-04-21 18:50:24,,16093
985909,1709544,M,40.7143528,-74.0059731, 2012-04-21 18:34:18,,16093
985924,2147188,M,                   ,                   , 2012-04-21 18:32:35,,16093
985931,1575750,M,                   ,                   , 2012-04-21 18:23:54,,16093
985950,2147191,F,                   ,                   , 2012-04-21 17:52:31,,16093
985962,1940977,M,37.7749295,-122.4194155, 2012-04-21 17:44:56,,16093
985981,1234448,F,40.7143528,-74.0059731, 2012-04-21 17:36:16,,16093
986081,1552688,F,40.8259332,-74.2090343, 2012-04-21 19:39:02,,165006
986111,2147216,F,                   ,                   , 2012-04-21 16:54:22,,556199
986122,878296,M,-6.211544,106.845172, 2012-04-21 16:51:19,,556199
986135,2047654,M,                   ,                   , 2012-04-21 19:45:27,,135397
986140,1791513,M,                   ,                   , 2012-04-21 18:26:05,,135397
986153,2147224,F,                   ,                   , 2012-04-21 16:52:31,,313501
986280,2050063,F,                   ,                   , 2012-04-21 19:30:05,,461332
986009,1390181,F,                   ,                   , 2012-04-21 19:16:44,,11138
985123,185101,M,32.7153292,-117.1572551, 2012-04-21 18:50:00,,11138
985939,717545,M,42.3726399,-71.1096528, 2012-04-21 19:24:36,,11138
985958,398458,M,                   ,                   , 2012-04-21 19:24:17,,11138
985975,1064557,M,56.1704026,14.8630072, 2012-04-21 19:23:49,,11138
985993,141186,M,                   ,                   , 2012-04-21 19:18:55,,11138
986025,819610,M,41.0632959,-75.3062326, 2012-04-21 19:14:08,,11138
986167,1781953,F,                   ,                   , 2012-04-21 18:09:55,,911533
986055,1677529,M,43.5978075,-84.7675139, 2012-04-21 19:04:32,,11138
986039,2147203,F,                   ,                   , 2012-04-21 19:11:30,,11138
985982,1379874,F,                   ,                   , 2012-04-21 19:19:25,,11138
986175,2087282,F,41.1399814,-104.8202462, 2012-04-21 18:06:32,,911533
986015,1399363,M,34.7464809,-92.2895948, 2012-04-21 19:15:05,,11138
986092,2090500,M,33.4483771,-112.0740373, 2012-04-21 19:06:02,,359682
986129,2063727,M,                   ,                   , 2012-04-21 19:43:16,,151186
986387,2058313,F,                   ,                   , 2012-04-21 18:41:33,,600092
986101,1396881,F,33.414768,-111.9093095, 2012-04-21 18:48:44,,359682
986110,1862825,F,33.414768,-111.9093095, 2012-04-21 18:18:27,,677965
986433,1380486,M,38.7907339,-121.2357828, 2012-04-21 18:33:42,,484550
986415,1962068,M,                   ,                   , 2012-04-21 17:18:02,,51062
985568,835176,M,39.7683765,-86.1580423, 2012-04-21 19:22:44,,4432
985223,1578013,M,33.4483771,-112.0740373, 2012-04-21 19:02:45,,4432
985546,1700153,M,33.4483771,-112.0740373, 2012-04-21 19:17:36,,4432
985919,2147186,M,                   ,                   , 2012-04-21 19:32:11,,3104
985937,2147190,F,                   ,                   , 2012-04-21 19:31:27,,3104
985946,769828,M,39.2903848,-76.6121893, 2012-04-21 19:31:13,,3104
985956,2146379,F,34.483901,-114.3224548, 2012-04-21 19:31:08,,3104
985964,1663046,F,50.6371834,3.0630174, 2012-04-21 19:27:46,,3104
985973,37153,F,41.8781136,-87.6297982, 2012-04-21 19:23:05,,3104
985592,2147114,M,                   ,                   , 2012-04-21 19:14:02,,3104
985605,1724904,M,41.3175549,-81.3453858, 2012-04-21 19:13:09,,3104
985639,123963,M,38.8951118,-77.0363658, 2012-04-21 19:06:21,,3104
985653,1429853,F,41.8781136,-87.6297982, 2012-04-21 19:03:32,,3104
985662,1367402,F,35.2270869,-80.8431267, 2012-04-21 18:58:28,,3104
985686,1412301,F,                   ,                   , 2012-04-21 18:50:26,,3104
985707,1537739,M,35.2270869,-80.8431267, 2012-04-21 18:37:28,,3104
985755,1351866,M,                   ,                   , 2012-04-21 17:56:27,,3104
986136,780140,M,40.715972,-74.001437, 2012-04-21 19:01:13,,137400
44216,1358106,M,                   ,                   , 2011-12-10 00:49:11,,6770
986184,171677,M,33.3061605,-111.8412502, 2012-04-21 19:29:42,,277726
986138,2128993,M,33.4222685,-111.8226402, 2012-04-21 18:45:04,,62116
985959,2147194,F,                   ,                   , 2012-04-21 19:18:08,,60
985279,44199,M,41.8781136,-87.6297982, 2012-04-21 19:05:36,,60
985306,400914,F,36.033669,-115.002364, 2012-04-21 19:01:47,,60
985974,1461342,F,36.114646,-115.172816, 2012-04-21 19:18:01,,60
986022,2147199,F,                   ,                   , 2012-04-21 19:14:44,,60
985920,2146655,M,47.5382565,-116.1193327, 2012-04-21 19:20:18,,60
986130,430425,M,35.2270869,-80.8431267, 2012-04-21 17:12:10,,951682
986173,91831,M,33.5805955,-112.2373779, 2012-04-21 19:10:01,,619223
986006,1778127,F,34.0625106,-118.1228476, 2012-04-21 19:15:12,,60
986197,491838,F,33.4483771,-112.0740373, 2012-04-21 19:06:27,,277726
985978,1476309,F,41.8781136,-87.6297982, 2012-04-21 19:17:49,,60
985927,146287,M,26.2378597,-80.1247667, 2012-04-21 16:52:46,,43963
986216,65976,M,39.4195499,-76.7802528, 2012-04-21 19:18:15,,86326
986227,1780586,M,                   ,                   , 2012-04-21 19:10:32,,86326
984466,1223378,M,                   ,                   , 2012-04-21 18:17:28,,4432
44374,1358183,M,                   ,                   , 2011-12-10 01:35:22,,2460
986255,1769090,M,                   ,                   , 2012-04-21 18:46:29,,86326
986177,2147225,F,                   ,                   , 2012-04-21 18:09:19,,581006
986238,2147238,M,44.7630567,-85.6206317, 2012-04-21 19:00:05,,86326
986262,1830605,F,37.3281005,-87.4988882, 2012-04-21 18:43:14,,86326
986248,2147241,F,                   ,                   , 2012-04-21 18:59:06,,86326
986268,1464697,F,                   ,                   , 2012-04-21 17:50:53,,86326
986282,2147248,M,                   ,                   , 2012-04-21 17:32:35,,86326
986300,2073619,M,36.114646,-115.172816, 2012-04-21 17:02:23,,86326
986306,816309,M,39.9611755,-82.9987942, 2012-04-21 16:49:41,,86326
986191,2108475,F,36.1658899,-86.7844432, 2012-04-21 19:39:19,,86326
985224,2147045,F,36.0331164,-86.7827772, 2012-04-21 18:26:58,,950643
985977,2091264,F,33.414768,-111.9093095, 2012-04-21 18:01:02,,681354
986068,423580,M,33.8702923,-117.925338, 2012-04-21 19:40:58,,390
986073,767643,M,40.715972,-74.001437, 2012-04-21 19:29:34,,390
985165,270120,M,33.414768,-111.9093095, 2012-04-21 18:54:47,,103165
986007,2087271,M,33.4483771,-112.0740373, 2012-04-21 19:30:16,,54594
985182,749683,M,36.114646,-115.172816, 2012-04-21 18:46:10,,950642
44382,1358189,M,                   ,                   , 2011-12-10 01:02:45,,2460
985160,1541426,F,                   ,                   , 2012-04-21 18:58:19,,390
986312,2147253,M,                   ,                   , 2012-04-21 19:50:46,,23245
986325,2147255,F,                   ,                   , 2012-04-21 19:32:16,,23245
985179,1753221,F,                   ,                   , 2012-04-21 19:05:48,,103165
986002,422793,F,39.7028923,-75.1118422, 2012-04-21 19:06:10,,1110864
986014,2024678,M,36.114646,-115.172816, 2012-04-21 18:49:18,,1110864
986029,1701694,M,32.802955,-96.769923, 2012-04-21 18:47:49,,1110864
986043,2147204,M,                   ,                   , 2012-04-21 18:43:40,,1110864
986053,2146833,F,40.7143528,-74.0059731, 2012-04-21 18:41:44,,1110864
986065,2075015,F,32.7153292,-117.1572551, 2012-04-21 18:39:53,,1110864
986078,2147210,F,                   ,                   , 2012-04-21 18:38:25,,1110864
986086,1456227,M,44.9799654,-93.2638361, 2012-04-21 18:36:33,,1110864
986094,1700480,M,36.1658899,-86.7844432, 2012-04-21 18:36:28,,1110864
986099,980635,M,33.4936391,-117.1483648, 2012-04-21 18:35:57,,1110864
986108,2146479,M,45.4312294,-122.7714861, 2012-04-21 18:32:04,,1110864
986116,882320,M,32.981212,-117.078863, 2012-04-21 18:31:20,,1110864
984691,229169,M,40.8517662,-74.229035, 2012-04-21 18:12:00,,1110864
986034,1781241,F,                   ,                   , 2012-04-21 19:26:56,,19766
984737,2146943,M,40.8020712,-124.1636729, 2012-04-21 18:06:34,,1110864
984793,2146954,F,35.9606384,-83.9207392, 2012-04-21 17:56:33,,1110864
986207,2049316,F,                   ,                   , 2012-04-21 18:42:18,,794222
986040,1706667,F,                   ,                   , 2012-04-21 19:26:23,,19766
986051,2053952,M,                   ,                   , 2012-04-21 19:25:07,,19766
986064,2065369,M,40.7143528,-74.0059731, 2012-04-21 19:24:16,,19766
986079,2147211,M,                   ,                   , 2012-04-21 19:20:14,,19766
986090,2147213,F,                   ,                   , 2012-04-21 19:18:54,,19766
986097,1440937,F,                   ,                   , 2012-04-21 19:15:24,,19766
986100,7162,F,40.7143528,-74.0059731, 2012-04-21 19:14:04,,19766
986107,1907943,M,40.7143528,-74.0059731, 2012-04-21 19:13:55,,19766
986118,2147218,M,                   ,                   , 2012-04-21 19:11:02,,19766
986127,2147220,M,                   ,                   , 2012-04-21 19:09:26,,19766
986134,1177348,M,40.715972,-74.001437, 2012-04-21 19:08:33,,19766
986146,2147222,M,                   ,                   , 2012-04-21 19:05:22,,19766
986154,1535039,M,40.7143528,-74.0059731, 2012-04-21 19:02:38,,19766
986164,85375,F,40.7143528,-74.0059731, 2012-04-21 18:58:23,,19766
986038,2147202,M,                   ,                   , 2012-04-21 18:14:14,,215849
986046,966186,F,34.0522342,-118.2436849, 2012-04-21 18:12:50,,215849
986058,27829,F,33.8352932,-117.9145036, 2012-04-21 18:06:40,,215849
986062,818809,F,                   ,                   , 2012-04-21 18:03:18,,215849
986070,630656,M,33.84444,-117.77639, 2012-04-21 17:58:26,,215849
986076,966905,M,34.3898162,-118.5642291, 2012-04-21 17:56:05,,215849
986088,1344404,M,34.0522342,-118.2436849, 2012-04-21 17:51:50,,215849
986098,1567405,F,                   ,                   , 2012-04-21 17:35:46,,215849
986104,1297372,F,                   ,                   , 2012-04-21 17:12:49,,215849
986109,2057944,F,                   ,                   , 2012-04-21 17:04:47,,215849
986115,1056097,M,                   ,                   , 2012-04-21 16:58:25,,215849
986128,1043544,M,32.8795022,-111.7573521, 2012-04-21 18:19:30,,977728
986150,2128088,M,33.4483771,-112.0740373, 2012-04-21 19:42:00,,31097
986024,476038,M,37.60165,-122.016072, 2012-04-21 18:45:58,,215849
986139,651415,M,32.7153292,-117.1572551, 2012-04-21 19:29:57,,233431
986030,2147201,M,                   ,                   , 2012-04-21 17:49:46,,84308
986047,2147205,F,                   ,                   , 2012-04-21 17:40:22,,84308
34787,1068777,M,40.806862,-96.681679, 2011-12-10 01:31:43,,60
986052,322600,F,32.7153292,-117.1572551, 2012-04-21 17:15:29,,84308
986067,1926107,F,37.7749295,-122.4194155, 2012-04-21 17:06:50,,84308
986087,2098284,F,34.0522342,-118.2436849, 2012-04-21 18:05:29,,833075
983999,65347,M,33.4941704,-111.9260519, 2012-04-21 17:10:13,,575884
986152,384955,M,37.629349,-122.400087, 2012-04-21 19:45:45,,18425
986160,942297,M,32.7153292,-117.1572551, 2012-04-21 19:43:40,,18425
986210,75670,F,33.4483771,-112.0740373, 2012-04-21 17:34:12,,1006831
985720,1396459,F,33.414768,-111.9093095, 2012-04-21 18:02:54,,12949
986279,1383816,F,                   ,                   , 2012-04-21 19:44:02,,162194
986290,1994569,M,                   ,                   , 2012-04-21 19:43:46,,162194
43556,493415,M,29.713306,-91.463203, 2011-12-10 02:22:06,,234701
986226,2070199,M,                   ,                   , 2012-04-21 17:27:24,,782360
30062,201339,M,36.033669,-115.002364, 2011-12-09 15:47:08,,10935
732526,618281,M,33.414768,-111.9093095, 2012-03-18 08:33:53,,729730
986031,652190,M,40.792567,-74.02577, 2012-04-21 17:19:25,,32679
986044,1423146,F,33.4222685,-111.8226402, 2012-04-21 17:18:17,,32679
986050,1983634,M,                   ,                   , 2012-04-21 16:55:21,,32679
986059,650357,F,26.1275862,-80.2331036, 2012-04-21 16:53:47,,32679
986071,1660045,F,26.1223084,-80.1433786, 2012-04-21 16:52:36,,32679
986084,2147212,F,                   ,                   , 2012-04-21 16:45:57,,32679
986089,336929,M,41.3909305,-72.859545, 2012-04-21 16:42:15,,32679
986117,2147217,M,                   ,                   , 2012-04-21 19:12:34,,177029
986120,2125159,M,32.2217429,-110.926479, 2012-04-21 18:48:17,,177029
986151,1088848,F,40.715972,-74.001437, 2012-04-21 19:36:59,,41423
986169,426060,F,40.740389,-73.983385, 2012-04-21 19:30:04,,41423
986161,255834,F,                   ,                   , 2012-04-21 19:34:27,,41423
986174,155670,M,40.715972,-74.001437, 2012-04-21 19:24:20,,41423
986180,2055505,M,                   ,                   , 2012-04-21 19:14:42,,41423
986190,308780,M,40.740389,-73.983385, 2012-04-21 19:14:35,,41423
986061,675209,M,38.8951118,-77.0363658, 2012-04-21 19:09:44,,2297
986069,1312579,M,33.8839926,-84.5143761, 2012-04-21 19:09:35,,2297
986225,2081751,M,33.4941704,-111.9260519, 2012-04-21 18:55:57,,119481
986131,342041,F,33.4483771,-112.0740373, 2012-04-21 18:43:12,,54418
986185,2057111,M,32.2217429,-110.926479, 2012-04-21 17:47:50,,512544
986326,1551310,F,33.414768,-111.9093095, 2012-04-21 19:18:19,,394002
44369,171016,F,40.9278769,-73.7517983, 2011-12-10 00:47:45,,200371
986121,1790968,F,                   ,                   , 2012-04-21 19:01:16,,574165
986113,2137631,M,33.4483771,-112.0740373, 2012-04-21 19:22:14,,574165
30367,1351048,M,                   ,                   , 2011-12-09 15:53:24,,29094
986264,601967,M,33.4483771,-112.0740373, 2012-04-21 17:58:52,,979412
986246,2052723,F,                   ,                   , 2012-04-21 19:45:45,,774087
986254,18057,F,33.4222685,-111.8226402, 2012-04-21 18:03:36,,979412
986369,358411,F,34.0522342,-118.2436849, 2012-04-21 18:59:56,,259589
986377,1182595,M,34.0522342,-118.2436849, 2012-04-21 18:12:39,,259589
986196,1719324,M,                   ,                   , 2012-04-21 19:29:43,,119481
995135,1701826,M,25.9756704,-80.2867501, 2012-04-22 01:45:35,,41421
986082,541442,M,34.0522342,-118.2436849, 2012-04-21 19:05:03,,10935
986281,170310,M,33.1960027,-80.0131374, 2012-04-21 19:33:56,,5222
986106,2147215,M,33.4669721,-117.6981075, 2012-04-21 19:01:45,,10935
986137,2147221,F,                   ,                   , 2012-04-21 19:00:01,,10935
986112,2037321,M,33.9816812,-118.2250725, 2012-04-21 19:01:21,,10935
986299,66260,F,37.6818745,-121.7680088, 2012-04-21 19:33:55,,5222
986328,2147257,F,34.0522342,-118.2436849, 2012-04-21 19:28:27,,5222
986096,2147214,F,                   ,                   , 2012-04-21 19:01:50,,10935
986074,2147209,M,                   ,                   , 2012-04-21 19:05:49,,10935
986126,2147219,M,                   ,                   , 2012-04-21 19:00:13,,10935
985941,1470375,M,32.7153292,-117.1572551, 2012-04-21 19:35:56,,10935
986005,1395711,F,32.7153292,-117.1572551, 2012-04-21 19:25:05,,10935
985127,2147027,F,34.4208305,-119.6981901, 2012-04-21 18:37:09,,10935
986272,1742956,F,33.5360955,-112.3819027, 2012-04-21 19:04:11,,67487
986286,2092146,M,                   ,                   , 2012-04-21 19:13:36,,183554
30377,1349022,M,                   ,                   , 2011-12-09 15:56:59,,7284
986077,441312,M,                   ,                   , 2012-04-21 19:39:01,,10935
985714,2081742,M,46.8801654,-117.3643495, 2012-04-21 19:26:34,,4432
986615,1998372,M,33.9166805,-117.9000604, 2012-04-21 18:43:41,,26986
985921,725736,M,34.1425078,-118.255075, 2012-04-21 19:37:21,,10935
986303,1457881,F,                   ,                   , 2012-04-21 19:10:30,,1081317
985110,2147020,M,34.0522342,-118.2436849, 2012-04-21 18:40:19,,10935
985516,638415,F,42.331427,-83.0457538, 2012-04-21 19:20:07,,4432
986292,2046900,F,                   ,                   , 2012-04-21 18:45:35,,185084
985167,2104872,F,29.9647222,-90.0705556, 2012-04-21 18:38:34,,11138
985187,2147040,M,39.4928811,-76.8894232, 2012-04-21 18:36:03,,11138
986311,428963,M,35.3884479,-82.566789, 2012-04-21 18:39:02,,185084
985215,296345,M,41.4730948,-87.0611412, 2012-04-21 18:30:36,,11138
986209,2138664,F,43.7844397,-88.7878678, 2012-04-21 18:46:27,,980229
986277,2147247,F,                   ,                   , 2012-04-21 19:13:29,,185084
986320,1854185,F,33.836081,-81.1637245, 2012-04-21 17:31:57,,185084
986333,2147259,M,                   ,                   , 2012-04-21 17:08:48,,185084
986354,2060632,M,                   ,                   , 2012-04-21 19:27:27,,268563
986376,2147267,M,                   ,                   , 2012-04-21 17:03:33,,97403
986428,2143321,M,-33.9725887,-53.5487849, 2012-04-21 19:29:19,,19844
986442,456095,M,33.8886259,-117.8131125, 2012-04-21 19:12:31,,19844
986461,2147278,M,                   ,                   , 2012-04-21 19:09:28,,19844
986476,785053,F,37.629349,-122.400087, 2012-04-21 19:05:07,,19844
986482,2121519,M,32.735687,-97.1080656, 2012-04-21 19:54:27,,9310
984655,2146637,F,41.6005448,-93.6091064, 2012-04-21 18:33:01,,4432
986443,1392275,F,40.7143528,-74.0059731, 2012-04-21 19:55:34,,9310
986166,2071781,F,                   ,                   , 2012-04-21 19:40:01,,1011459
986459,301227,M,30.267153,-97.7430608, 2012-04-21 19:55:30,,9310
986494,46855,M,33.1972465,-96.6397822, 2012-04-21 19:53:25,,9310
986412,282151,M,33.4483771,-112.0740373, 2012-04-21 17:03:44,,810232
986473,1405996,F,32.8370727,-97.0819541, 2012-04-21 19:55:29,,9310
986500,1144995,F,                   ,                   , 2012-04-21 19:52:17,,9310
985694,1705707,F,                   ,                   , 2012-04-21 19:28:31,,4432
986430,1367191,M,32.725409,-97.3208496, 2012-04-21 19:58:02,,9310
986143,1892126,M,33.3703197,-112.5837766, 2012-04-21 18:14:28,,137400
986194,263240,M,33.4483771,-112.0740373, 2012-04-21 18:13:41,,100043
986203,1398872,M,33.2486638,-111.6342993, 2012-04-21 18:27:56,,842217
986241,1750138,M,                   ,                   , 2012-04-21 19:45:52,,2574
986245,1344480,M,                   ,                   , 2012-04-21 19:44:59,,2574
986253,455681,F,37.3229978,-122.0321823, 2012-04-21 19:40:15,,2574
986261,160990,M,44.9799654,-93.2638361, 2012-04-21 19:29:42,,2574
986265,924,F,44.7394103,-93.1257723, 2012-04-21 19:23:23,,2574
986316,2146883,F,33.8041667,-118.1580556, 2012-04-21 19:44:54,,20073
986301,824970,F,41.564233,-90.476182, 2012-04-21 19:49:32,,20073
986308,4348,M,29.7628844,-95.3830615, 2012-04-21 19:48:54,,20073
986330,2147258,M,                   ,                   , 2012-04-21 19:24:18,,20073
34771,47783,M,33.4483771,-112.0740373, 2011-12-10 01:37:49,,60
986336,2122627,F,32.8795022,-111.7573521, 2012-04-21 19:19:38,,20073
986233,1460006,F,35.2013516,-111.639249, 2012-04-21 17:21:50,,213854
986192,905116,F,49.248523,-123.1088, 2012-04-21 18:26:40,,38137
986182,1947707,M,42.2411344,-88.3161965, 2012-04-21 18:48:49,,38137
986214,921005,M,34.1361187,-117.865339, 2012-04-21 17:49:07,,38137
986202,1585537,M,34.0522342,-118.2436849, 2012-04-21 18:23:44,,38137
986296,1837130,M,32.802955,-96.769923, 2012-04-21 19:51:52,,93844
985724,2098840,M,33.4483771,-112.0740373, 2012-04-21 18:33:53,,93844
986335,2147260,M,                   ,                   , 2012-04-21 19:33:30,,85611
986271,1626295,F,33.4355977,-112.3496021, 2012-04-21 17:49:53,,979544
986165,2081322,M,39.5500507,-105.7820674, 2012-04-21 18:55:57,,38137
986371,2074328,F,41.8781136,-87.6297982, 2012-04-21 19:48:24,,11138
986358,96990,F,34.0522342,-118.2436849, 2012-04-21 19:50:56,,11138
